I,kW,V,t1
-4.2,-1.9,444.7,21
-4.2,-1.9,444.7,21
-4.1,-1.9,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4.3,-1.9,444.7,21
-4.3,-1.9,444.7,21
-4.3,-1.9,444.7,21
-4.3,-1.9,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.7,444.7,21
-4,-1.7,444.7,21
-4,-1.7,444.7,21
-4,-1.7,444.7,21
-4,-1.7,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-3.9,-1.7,444.7,21
-3.9,-1.7,444.7,21
-3.9,-1.7,444.7,21
-3.9,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.3,-1.9,444.7,21
-4.3,-1.9,444.7,21
-4.3,-1.9,444.7,21
-4.3,-1.9,444.7,21
-4.2,-1.9,444.7,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-3.9,-1.9,444.8,21
-3.9,-1.8,444.7,21
-3.9,-1.8,444.7,21
-3.9,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4.2,-1.8,444.7,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4.3,-1.8,444.7,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4,-1.8,444.7,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.2,-1.8,444.7,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.4,-1.8,444.8,21
-4.4,-1.8,444.8,21
-4.4,-1.8,444.8,21
-4.4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.7,444.8,21
-4.1,-1.7,444.8,21
-4.1,-1.7,444.8,21
-4.1,-1.7,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.1,-1.7,444.8,21
-4.1,-1.7,444.7,21
-4.1,-1.7,444.7,21
-4.1,-1.7,444.7,21
-3.9,-1.7,444.7,21
-3.9,-1.8,444.8,21
-3.9,-1.8,444.8,21
-3.9,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.8,444.7,21
-4.1,-1.7,444.7,21
-4.1,-1.7,444.7,21
-4.1,-1.7,444.7,21
-4.1,-1.7,444.7,21
-4.2,-1.7,444.7,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.2,-1.9,444.8,21
-4.4,-1.9,444.8,21
-4.4,-1.8,444.8,21
-4.4,-1.8,444.8,21
-4.4,-1.8,444.8,21
-4.4,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.3,-1.9,444.8,21
-4.3,-1.9,444.9,21
-4.3,-1.9,444.9,21
-4.3,-1.9,444.9,21
-4.3,-1.9,444.9,21
-3.9,-1.7,444.9,21
-3.9,-1.7,444.8,21
-3.9,-1.7,444.8,21
-3.9,-1.7,444.8,21
-3.9,-1.7,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4.3,-1.8,444.8,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.2,-1.8,444.8,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.3,-1.9,444.9,21
-4.3,-1.9,444.9,21
-4.3,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-3.9,-1.7,444.8,21
-3.9,-1.7,444.8,21
-3.9,-1.7,444.8,21
-3.9,-1.7,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4,-1.8,444.8,21
-4.1,-1.8,444.8,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4,-1.8,444.9,21
-4,-1.8,444.9,21
-4,-1.8,444.9,21
-4,-1.8,444.9,21
-4,-1.8,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,444.9,21
-3.9,-1.8,444.9,21
-3.9,-1.8,444.9,21
-3.9,-1.8,444.9,21
-3.9,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.1,-1.8,444.9,21
-4.2,-1.9,444.9,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.1,-1.9,444.9,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.2,-1.8,444.9,21
-4.3,-1.8,444.9,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445,21
-4,-1.9,445,21
-4,-1.9,445,21
-4,-1.9,445,21
-4,-1.9,445,21
-4.3,-1.9,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.1,-1.7,445,21
-4.1,-1.7,445,21
-4.1,-1.7,445,21
-4.1,-1.7,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4,-1.7,445,21
-4,-1.7,445,21
-4,-1.7,445,21
-4,-1.7,445,21
-4,-1.7,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.9,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445.1,21
-4.3,-1.9,445.1,21
-4.3,-1.9,445.1,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.3,-1.9,445,21
-4.3,-1.9,445.1,21
-4.3,-1.9,445.1,21
-4.3,-1.9,445.1,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4,-1.8,445,21
-4,-1.7,445,21
-4,-1.7,445,21
-4,-1.7,445,21
-4,-1.7,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4.3,-1.8,445,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4,-1.8,445,21
-4.2,-1.8,445,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.7,445,21
-4.1,-1.7,445,21
-4.1,-1.7,445,21
-4.2,-1.7,445,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4.3,-1.9,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.7,445.1,21
-4.2,-1.7,445.1,21
-4.2,-1.7,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4,-1.7,445.1,21
-4,-1.7,445.1,21
-4,-1.7,445.1,21
-4,-1.7,445.1,21
-4,-1.7,445.1,21
-4,-1.7,445.1,21
-4,-1.7,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.7,445.1,21
-4.1,-1.7,445.1,21
-4.1,-1.7,445.1,21
-4.1,-1.7,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.3,-1.8,445.1,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.4,-1.9,445.2,21
-4.4,-1.9,445.2,21
-4.4,-1.9,445.2,21
-4.2,-1.9,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4.2,-1.9,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4,-1.8,445.1,21
-4.2,-1.8,445.1,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.1,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.2,-1.8,445.2,21
-4.2,-1.9,445.2,21
-4.2,-1.9,445.2,21
-4.2,-1.9,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.8,445.2,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4.1,-1.7,445.2,21
-4.1,-1.7,445.2,21
-4.1,-1.7,445.2,21
-4.3,-1.7,445.2,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4.3,-1.9,445.2,21
-4.1,-1.9,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4,-1.7,445.2,21
-4,-1.7,445.2,21
-4,-1.7,445.2,21
-4,-1.7,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.2,-1.9,445.2,21
-4.2,-1.9,445.2,21
-4.2,-1.9,445.2,21
-4.2,-1.9,445.2,21
-4.2,-1.9,445.2,21
-4.3,-1.8,445.3,21
-4.3,-1.8,445.3,21
-4.3,-1.8,445.3,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,22
-4.1,-1.8,445.2,22
-4.1,-1.8,445.2,22
-4.1,-1.8,445.2,22
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-4.1,-1.8,445.2,21
-3.9,-1.8,445.2,21
-3.9,-1.8,445.2,21
-3.9,-1.8,445.2,21
-3.9,-1.8,445.2,21
-3.9,-1.8,445.2,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.3,-1.9,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.2,-1.7,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4,-1.7,445.3,21
-4,-1.7,445.3,21
-4,-1.7,445.3,21
-4,-1.7,445.3,21
-4,-1.7,445.2,21
-4,-1.7,445.2,21
-4,-1.7,445.2,21
-4.1,-1.7,445.2,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4.1,-1.8,445.3,21
-4,-1.8,445.3,21
-4,-1.8,445.3,21
-4,-1.8,445.3,21
-4,-1.8,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.9,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.3,-1.8,445.3,21
-4.3,-1.8,445.3,21
-4.3,-1.8,445.3,21
-4.3,-1.8,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,21
-4.1,-1.7,445.3,22
-4,-1.7,445.3,22
-4,-1.8,445.3,22
-4,-1.8,445.3,21
-4,-1.8,445.3,21
-4.3,-1.8,445.4,21
-4.3,-1.8,445.4,21
-4.3,-1.8,445.4,22
-4.3,-1.9,445.4,22
-4.3,-1.9,445.4,22
-4.3,-1.9,445.4,22
-4.3,-1.9,445.4,22
-4.2,-1.9,445.4,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.1,-1.8,445.3,22
-4.1,-1.8,445.3,22
-4.1,-1.8,445.3,22
-4.1,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,22
-4.2,-1.8,445.3,21
-4.2,-1.8,445.3,21
-4.2,-1.9,445.4,21
-4.2,-1.9,445.4,21
