kW,V,I,t1
6.26348,414.8,15.1,31.0
5.064220000000001,415.1,12.2,31.0
3.8281199999999997,416.1,9.2,31.0
3.6200699999999997,416.1,8.7,31.0
2.8759200000000003,416.8,6.9,31.0
3.126,416.8,7.5,31.0
3.6652000000000005,416.5,8.8,31.0
4.9480200000000005,415.8,11.9,31.0
6.34185,414.5,15.3,31.0
6.297359999999999,414.3,15.2,31.0
6.506079999999999,414.4,15.7,31.0
5.8858999999999995,414.5,14.2,31.0
5.84304,414.4,14.1,31.0
5.927350000000001,414.5,14.3,31.0
6.04732,414.2,14.6,31.0
6.4201,414.2,15.5,31.0
6.545940000000001,414.3,15.8,31.0
4.928979999999999,414.2,11.9,31.0
3.3304,416.3,8.0,31.0
4.0352,416.0,9.7,31.0
4.365900000000001,415.8,10.5,31.0
4.49064,415.8,10.8,31.0
3.8244399999999996,415.7,9.2,31.0
3.9907199999999996,415.7,9.6,31.0
2.41512,416.4,5.8,31.0
1.7956800000000002,417.6,4.3,31.0
1.91912,417.2,4.6,31.0
2.25342,417.3,5.4,31.0
3.1631199999999997,416.2,7.6,31.0
3.5385500000000003,416.3,8.5,31.0
3.1638800000000002,416.3,7.6,31.0
3.8281199999999997,416.1,9.2,31.0
3.91134,416.1,9.4,31.0
3.744,416.0,9.0,31.0
2.4128,416.0,5.8,31.0
0.46002000000000004,418.2,1.1,31.0
0.87864,418.4,2.1,31.0
1.79654,417.8,4.3,31.0
2.46148,417.2,5.9,31.0
3.4169399999999994,416.7,8.2,31.0
3.4136599999999997,416.3,8.2,31.0
1.50048,416.8,3.6,31.0
0.9198200000000002,418.1,2.2,31.0
1.4208599999999998,417.9,3.4,31.0
4.24116,415.8,10.2,31.0
6.4662,414.5,15.6,31.0
5.71872,414.4,13.8,31.0
4.2268799999999995,414.4,10.2,31.0
3.70418,416.2,8.9,31.0
2.9571499999999995,416.5,7.1,31.0
3.16464,416.4,7.6,31.0
3.2463599999999997,416.2,7.8,31.0
2.12568,416.8,5.1,31.0
0.66912,418.2,1.6,31.0
0.5437900000000001,418.3,1.3,31.0
0.4184,418.4,1.0,31.0
0.8364,418.2,2.0,31.0
1.4633500000000002,418.1,3.5,31.0
4.2930399999999995,416.8,10.3,31.0
5.026339999999999,415.4,12.1,31.0
1.20814,416.6,2.9,31.0
0.9200400000000001,418.2,2.2,31.0
1.5880199999999998,417.9,3.8,31.0
2.7548399999999997,417.4,6.6,31.0
5.4351899999999995,414.9,13.1,31.0
5.313280000000001,415.1,12.8,31.0
1.2507,416.9,3.0,31.0
0.8358,417.9,2.0,31.0
2.62962,417.4,6.3,31.0
4.900540000000001,415.3,11.8,31.0
5.64128,414.8,13.6,31.0
6.04878,414.3,14.6,31.0
2.66432,416.3,6.4,31.0
2.4603,417.0,5.9,31.0
3.08432,416.8,7.4,31.0
3.3728399999999996,416.4,8.1,31.0
3.3736499999999996,416.5,8.1,31.0
2.78988,416.4,6.7,31.0
0.8769600000000001,417.6,2.1,31.0
0.0,419.0,0.0,31.0
0.0,418.9,0.0,31.0
0.16744000000000003,418.6,0.4,31.0
0.12558,418.6,0.3,31.0
0.08374000000000001,418.7,0.2,31.0
0.16748000000000002,418.7,0.4,31.0
0.041870000000000004,418.7,0.1,31.0
0.16748000000000002,418.7,0.4,31.0
0.08374000000000001,418.7,0.2,31.0
0.08372000000000002,418.6,0.2,31.0
0.08374000000000001,418.7,0.2,31.0
0.12560999999999997,418.7,0.3,31.0
0.16752,418.8,0.4,31.0
0.0,418.7,0.0,31.0
0.08374000000000001,418.7,0.2,31.0
0.08374000000000001,418.7,0.2,31.0
0.041870000000000004,418.7,0.1,31.0
0.12560999999999997,418.7,0.3,31.0
2.1772400000000003,418.7,5.2,31.0
2.9169,416.7,7.0,31.0
2.0855,417.1,5.0,31.0
2.00304,417.3,4.8,31.0
3.7919699999999996,416.7,9.1,31.0
3.4136599999999997,416.3,8.2,31.0
2.33296,416.6,5.6,31.0
2.2523400000000002,417.1,5.4,31.0
1.5853599999999999,417.2,3.8,31.0
0.0,419.2,0.0,31.0
0.0,419.0,0.0,31.0
0.16748000000000002,418.7,0.4,31.0
0.12560999999999997,418.7,0.3,31.0
0.12560999999999997,418.7,0.3,31.0
0.12564,418.8,0.3,31.0
0.20934999999999998,418.7,0.5,31.0
0.08376,418.8,0.2,31.0
0.08376,418.8,0.2,31.0
6.9321600000000005,417.6,16.6,31.0
7.15528,413.6,17.3,31.0
4.6782,414.0,11.3,31.0
0.66848,417.8,1.6,31.0
0.0,419.0,0.0,31.0
0.7117899999999999,418.7,1.7,31.0
2.8417199999999996,417.9,6.8,31.0
5.19125,415.3,12.5,31.0
5.68276,414.8,13.7,31.0
6.54752,414.4,15.8,31.0
6.50451,414.3,15.7,31.0
6.29888,414.4,15.2,31.0
6.4216500000000005,414.3,15.5,31.0
6.58101,413.9,15.9,31.0
6.993219999999999,413.8,16.9,31.0
6.86742,413.7,16.6,31.0
6.824400000000001,413.6,16.5,31.0
5.01303,414.3,12.1,31.0
4.156,415.6,10.0,31.0
3.70151,415.9,8.9,31.0
0.0,417.9,0.0,31.0
0.0,418.9,0.0,31.0
0.0,418.8,0.0,31.0
0.2511,418.5,0.6,31.0
0.08372000000000002,418.6,0.2,31.0
0.04186000000000001,418.6,0.1,31.0
0.08372000000000002,418.6,0.2,31.0
0.16744000000000003,418.6,0.4,31.0
0.25116,418.6,0.6,31.0
0.25121999999999994,418.7,0.6,31.0
0.12558,418.6,0.3,31.0
0.16744000000000003,418.6,0.4,31.0
0.08374000000000001,418.7,0.2,31.0
0.16748000000000002,418.7,0.4,31.0
0.20934999999999998,418.7,0.5,31.0
0.16748000000000002,418.7,0.4,31.0
0.20934999999999998,418.7,0.5,31.0
5.24538,416.3,12.6,31.0
8.62784,414.8,20.8,31.0
8.254,412.7,20.0,31.0
7.2740800000000005,413.3,17.6,31.0
6.367900000000001,413.5,15.4,31.0
6.7051799999999995,413.9,16.2,31.0
8.27,413.5,20.0,31.0
8.287230000000001,412.3,20.1,31.0
10.24137,411.3,24.9,31.0
10.28,411.2,25.0,31.0
8.84295,411.3,21.5,31.0
7.07427,413.7,17.1,31.0
7.23275,413.3,17.5,31.0
8.41908,412.7,20.4,31.0
8.62334,412.6,20.9,31.0
3.4776000000000002,414.0,8.4,31.0
0.8356,417.8,2.0,31.0
1.7939599999999998,417.2,4.3,31.0
5.2,416.0,12.5,31.0
7.3603000000000005,413.5,17.8,31.0
6.86244,413.4,16.6,31.0
6.374059999999999,413.9,15.4,31.0
5.01303,414.3,12.1,31.0
1.3289600000000001,415.3,3.2,31.0
0.0,419.4,0.0,31.0
0.0,418.9,0.0,31.0
0.12549,418.3,0.3,31.0
0.25098,418.3,0.6,31.0
0.20915,418.3,0.5,31.0
0.08368,418.4,0.2,31.0
0.12552,418.4,0.3,31.0
0.04184,418.4,0.1,31.0
0.04185,418.5,0.1,31.0
0.16736,418.4,0.4,31.0
0.04184,418.4,0.1,31.0
1.4218799999999998,418.2,3.4,31.0
2.004,417.5,4.8,31.0
2.37633,416.9,5.7,31.0
1.79353,417.1,4.3,31.0
0.20915,418.3,0.5,31.0
0.37656,418.4,0.9,31.0
3.45861,416.7,8.3,31.0
6.801079999999999,414.7,16.4,31.0
6.744940000000001,413.8,16.3,31.0
5.721480000000001,414.6,13.8,31.0
4.0719,415.5,9.8,31.0
3.2864,416.0,7.9,31.0
3.2887700000000004,416.3,7.9,31.0
2.29075,416.5,5.5,31.0
2.6675200000000006,416.8,6.4,31.0
2.8322,416.5,6.8,31.0
3.53515,415.9,8.5,31.0
3.6191999999999998,416.0,8.7,31.0
3.6191999999999998,416.0,8.7,31.0
4.534400000000001,416.0,10.9,31.0
6.213,414.2,15.0,31.0
7.51842,413.1,18.2,31.0
7.5992,413.0,18.4,31.0
8.047649999999999,412.7,19.5,31.0
7.8431999999999995,412.8,19.0,31.0
5.583600000000001,413.6,13.5,31.0
1.95567,416.1,4.7,31.0
0.8342,417.1,2.0,31.0
0.6271500000000001,418.1,1.5,31.0
1.0024799999999998,417.7,2.4,31.0
2.83764,417.3,6.8,31.0
4.44157,415.1,10.7,31.0
6.21,414.0,15.0,31.0
5.714580000000001,414.1,13.8,31.0
5.138559999999999,414.4,12.4,31.0
4.26935,414.5,10.3,31.0
2.7079,416.6,6.5,31.0
3.0382599999999997,416.2,7.3,31.0
3.41202,416.1,8.2,31.0
3.6590400000000005,415.8,8.8,31.0
3.2032000000000003,416.0,7.7,31.0
3.94915,415.7,9.5,31.0
3.8669400000000005,415.8,9.3,31.0
4.240139999999999,415.7,10.2,31.0
4.27862,415.4,10.3,31.0
3.8244399999999996,415.7,9.2,31.0
3.78196,415.6,9.1,31.0
0.7909700000000001,416.3,1.9,31.0
0.16732000000000002,418.3,0.4,31.0
1.21249,418.1,2.9,31.0
2.12823,417.3,5.1,31.0
2.70725,416.5,6.5,31.0
3.7386,415.4,9.0,31.0
3.61485,415.5,8.7,31.0
3.57502,415.7,8.6,31.0
5.5998,414.8,13.5,31.0
4.47444,414.3,10.8,31.0
1.87605,416.9,4.5,31.0
1.9599000000000002,417.0,4.7,31.0
2.7079,416.6,6.5,31.0
3.1215,416.2,7.5,31.0
3.0375300000000003,416.1,7.3,31.0
2.9966399999999997,416.2,7.2,31.0
3.24714,416.3,7.8,31.0
2.8308400000000002,416.3,6.8,31.0
2.7066,416.4,6.5,31.0
2.8308400000000002,416.3,6.8,31.0
2.87316,416.4,6.9,31.0
2.78988,416.4,6.7,31.0
1.1275200000000003,417.6,2.7,31.0
0.5012399999999999,417.7,1.2,31.0
0.71077,418.1,1.7,31.0
1.21162,417.8,2.9,31.0
1.8352400000000002,417.1,4.4,31.0
1.79353,417.1,4.3,31.0
1.2521999999999998,417.4,3.0,31.0
1.21133,417.7,2.9,31.0
1.37775,417.5,3.3,31.0
2.37576,416.8,5.7,31.0
2.37519,416.7,5.7,31.0
2.58478,416.9,6.2,31.0
2.2924,416.8,5.5,31.0
2.62521,416.7,6.3,31.0
3.6581600000000005,415.7,8.8,31.0
3.6165899999999995,415.7,8.7,31.0
3.12075,416.1,7.5,31.0
2.9141,416.3,7.0,31.0
1.9182,417.0,4.6,31.0
1.33504,417.2,3.2,31.0
1.12779,417.7,2.7,31.0
1.4198400000000002,417.6,3.4,31.0
2.00304,417.3,4.8,31.0
1.7101099999999998,417.1,4.1,31.0
1.7101099999999998,417.1,4.1,31.0
1.7939599999999998,417.2,4.3,31.0
2.086,417.2,5.0,31.0
1.83568,417.2,4.4,31.0
1.46055,417.3,3.5,31.0
1.2945600000000002,417.6,3.1,31.0
0.0,417.6,0.0,31.0
0.0,418.6,0.0,31.0
0.12555,418.5,0.3,31.0
0.12552,418.4,0.3,31.0
0.16736,418.4,0.4,31.0
0.12555,418.5,0.3,31.0
0.1674,418.5,0.4,31.0
0.1674,418.5,0.4,31.0
0.16736,418.4,0.4,31.0
0.0837,418.5,0.2,31.0
3.46442,417.4,8.3,31.0
4.41066,416.1,10.6,31.0
6.05462,414.7,14.6,31.0
6.2115,414.1,15.0,31.0
4.51696,414.4,10.9,31.0
1.7105199999999998,417.2,4.1,31.0
2.04379,417.1,4.9,31.0
2.83356,416.7,6.8,31.0
2.8738500000000005,416.5,6.9,31.0
0.9593299999999999,417.1,2.3,31.0
0.0,418.9,0.0,31.0
0.04186000000000001,418.6,0.1,31.0
0.20925,418.5,0.5,31.0
0.12552,418.4,0.3,31.0
0.2092,418.4,0.5,31.0
0.2092,418.4,0.5,31.0
0.0837,418.5,0.2,31.0
0.12555,418.5,0.3,31.0
0.20925,418.5,0.5,31.0
0.1674,418.5,0.4,31.0
0.1674,418.5,0.4,31.0
1.3807199999999997,418.4,3.3,31.0
2.3769,417.0,5.7,31.0
2.4186,417.0,5.8,31.0
1.75308,417.4,4.2,31.0
1.5865,417.5,3.8,31.0
1.75308,417.4,4.2,31.0
1.29487,417.7,3.1,31.0
4.46404,417.2,10.7,31.0
6.016049999999999,414.9,14.5,31.0
6.216,414.4,15.0,31.0
7.446599999999999,413.7,18.0,31.0
8.42724,413.1,20.4,31.0
8.0457,412.6,19.5,31.0
8.254,412.7,20.0,31.0
8.334520000000001,412.6,20.2,31.0
7.674360000000001,412.6,18.6,31.0
6.05024,414.4,14.6,31.0
5.137320000000001,414.3,12.4,31.0
0.8356,417.8,2.0,31.0
0.0,417.6,0.0,31.0
0.0,418.8,0.0,31.0
0.0,418.5,0.0,31.0
0.041830000000000006,418.3,0.1,31.0
0.08366000000000001,418.3,0.2,31.0
0.04184,418.4,0.1,31.0
0.12552,418.4,0.3,31.0
0.12552,418.4,0.3,31.0
0.12552,418.4,0.3,31.0
0.16736,418.4,0.4,31.0
0.2092,418.4,0.5,31.0
0.2092,418.4,0.5,31.0
0.04185,418.5,0.1,31.0
0.08368,418.4,0.2,31.0
0.12555,418.5,0.3,31.0
0.12555,418.5,0.3,31.0
0.20925,418.5,0.5,31.0
0.12555,418.5,0.3,31.0
0.75294,418.3,1.8,31.0
1.463,418.0,3.5,31.0
5.437810000000001,415.1,13.1,31.0
7.16739,414.3,17.3,31.0
7.351400000000001,413.0,17.8,31.0
4.6065,415.0,11.1,31.0
4.982399999999999,415.2,12.0,31.0
6.7051799999999995,413.9,16.2,31.0
6.82605,413.7,16.5,31.0
8.503680000000001,412.8,20.6,31.0
8.244,412.2,20.0,31.0
9.8832,411.8,24.0,31.0
10.275,411.0,25.0,31.0
12.587,410.0,30.7,31.0
10.0284,411.0,24.4,31.0
11.00676,410.7,26.8,31.0
8.1477,411.5,19.8,31.0
6.64608,412.8,16.1,31.0
3.61137,415.1,8.7,31.0
0.0,418.6,0.0,31.0
0.0,419.0,0.0,31.0
0.0,418.6,0.0,31.0
0.20905,418.1,0.5,31.0
0.12543,418.1,0.3,31.0
0.12546,418.2,0.3,31.0
0.16728,418.2,0.4,31.0
0.16732000000000002,418.3,0.4,31.0
0.2091,418.2,0.5,31.0
0.12546,418.2,0.3,31.0
0.16732000000000002,418.3,0.4,31.0
0.16732000000000002,418.3,0.4,31.0
0.12549,418.3,0.3,31.0
0.12549,418.3,0.3,31.0
0.20915,418.3,0.5,31.0
0.20915,418.3,0.5,31.0
0.16732000000000002,418.3,0.4,31.0
0.20915,418.3,0.5,31.0
0.16732000000000002,418.3,0.4,31.0
0.7940099999999999,417.9,1.9,31.0
0.75222,417.9,1.8,31.0
3.5496000000000003,417.6,8.5,31.0
5.722860000000001,414.7,13.8,31.0
6.0443999999999996,414.0,14.6,31.0
5.34705,414.5,12.9,31.0
5.059339999999999,414.7,12.2,31.0
5.3924,414.8,13.0,31.0
5.0995800000000004,414.6,12.3,31.0
5.3885,414.5,13.0,31.0
5.3859,414.3,13.0,31.0
5.594399999999999,414.4,13.5,31.0
5.3859,414.3,13.0,31.0
4.7702,414.8,11.5,31.0
5.102040000000001,414.8,12.3,31.0
5.35092,414.8,12.9,31.0
4.8105199999999995,414.7,11.6,31.0
4.06798,415.1,9.8,31.0
4.11444,415.6,9.9,31.0
4.194529999999999,415.3,10.1,31.0
3.1593199999999997,415.7,7.6,31.0
2.99592,416.1,7.2,31.0
1.7909499999999998,416.5,4.3,31.0
1.37676,417.2,3.3,31.0
2.0855,417.1,5.0,31.0
2.54187,416.7,6.1,32.0
3.58018,416.3,8.6,32.0
3.0375300000000003,416.1,7.3,32.0
3.70151,415.9,8.9,32.0
4.3595999999999995,415.2,10.5,32.0
4.72872,414.8,11.4,32.0
5.2227,414.5,12.6,32.0
5.306880000000001,414.6,12.8,32.0
5.01787,414.7,12.1,32.0
4.9764,414.7,12.0,32.0
4.6838500000000005,414.5,11.3,31.0
4.85082,414.6,11.7,31.0
5.30432,414.4,12.8,31.0
5.303040000000001,414.3,12.8,31.0
5.3833,414.1,13.0,31.0
5.7546,414.0,13.9,31.0
5.22018,414.3,12.6,31.0
6.45996,414.1,15.6,31.0
5.2953600000000005,413.7,12.8,31.0
4.265230000000001,414.1,10.3,31.0
4.110480000000001,415.2,9.9,32.0
4.02647,415.1,9.7,32.0
3.98496,415.1,9.6,32.0
1.54216,416.8,3.7,32.0
2.0006399999999998,416.8,4.8,32.0
3.1616,416.0,7.6,32.0
7.31187,413.1,17.7,32.0
4.67368,413.6,11.3,32.0
2.2874499999999998,415.9,5.5,32.0
2.7066,416.4,6.5,32.0
3.8244399999999996,415.7,9.2,32.0
6.9468000000000005,413.5,16.8,32.0
6.32961,413.7,15.3,32.0
3.23466,414.7,7.8,32.0
2.53821,416.1,6.1,32.0
2.4996000000000005,416.6,6.0,32.0
2.62269,416.3,6.3,32.0
2.45617,416.3,5.9,32.0
1.12644,417.2,2.7,32.0
0.2089,417.8,0.5,32.0
0.0,418.3,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.1,0.0,32.0
0.12543,418.1,0.3,32.0
0.12543,418.1,0.3,32.0
0.12543,418.1,0.3,32.0
0.16724,418.1,0.4,32.0
1.33824,418.2,3.2,32.0
5.8802200000000004,414.1,14.2,32.0
6.90044,413.2,16.7,32.0
6.03856,413.6,14.6,31.0
6.2912799999999995,413.9,15.2,31.0
5.21892,414.2,12.6,31.0
1.8683999999999998,415.2,4.5,31.0
1.33504,417.2,3.2,31.0
0.0,417.9,0.0,31.0
0.0,418.5,0.0,31.0
0.08364,418.2,0.2,31.0
0.12543,418.1,0.3,31.0
0.12543,418.1,0.3,31.0
2.66816,416.9,6.4,32.0
4.23912,415.6,10.2,32.0
0.7907799999999999,416.2,1.9,32.0
0.0,418.4,0.0,32.0
0.0,418.6,0.0,32.0
0.16728,418.2,0.4,32.0
0.16728,418.2,0.4,32.0
0.16728,418.2,0.4,32.0
0.04182,418.2,0.1,32.0
0.04182,418.2,0.1,32.0
0.12546,418.2,0.3,32.0
0.16728,418.2,0.4,32.0
0.12546,418.2,0.3,32.0
0.16728,418.2,0.4,32.0
1.0455,418.2,2.5,32.0
5.796,414.0,14.0,32.0
5.5916999999999994,414.2,13.5,32.0
0.87402,416.2,2.1,32.0
0.7524,418.0,1.8,32.0
1.8769500000000001,417.1,4.5,32.0
2.83152,416.4,6.8,32.0
2.499,416.5,6.0,32.0
2.70725,416.5,6.5,32.0
2.6233199999999997,416.4,6.3,32.0
2.70725,416.5,6.5,32.0
1.9580200000000003,416.6,4.7,32.0
0.0,418.6,0.0,32.0
0.0,418.5,0.0,32.0
0.041830000000000006,418.3,0.1,32.0
0.2091,418.2,0.5,32.0
2.0063999999999997,418.0,4.8,32.0
4.07386,415.7,9.8,32.0
2.7872000000000003,416.0,6.7,32.0
0.33432,417.9,0.8,32.0
0.3762,418.0,0.9,32.0
0.0,418.5,0.0,32.0
0.12549,418.3,0.3,32.0
0.20915,418.3,0.5,32.0
0.4182,418.2,1.0,32.0
4.3743,416.6,10.5,32.0
5.63992,414.7,13.6,32.0
5.63448,414.3,13.6,32.0
4.933740000000001,414.6,11.9,32.0
5.185,414.8,12.5,32.0
5.18375,414.7,12.5,32.0
6.58101,413.9,15.9,32.0
8.136099999999999,413.0,19.7,32.0
10.074399999999999,411.2,24.5,32.0
8.11049,411.7,19.7,32.0
6.127200000000001,414.0,14.8,32.0
6.3756,414.0,15.4,32.0
6.697079999999999,413.4,16.2,32.0
6.57465,413.5,15.9,32.0
7.38912,412.8,17.9,32.0
7.1018799999999995,412.9,17.2,32.0
6.9797,413.0,16.9,32.0
0.0,418.2,0.0,32.0
0.0,419.2,0.0,32.0
0.0,418.4,0.0,32.0
0.29259999999999997,418.0,0.7,32.0
0.25079999999999997,418.0,0.6,32.0
0.12539999999999998,418.0,0.3,32.0
0.12539999999999998,418.0,0.3,32.0
0.04181,418.1,0.1,32.0
0.16724,418.1,0.4,32.0
0.12543,418.1,0.3,32.0
0.20905,418.1,0.5,32.0
0.16724,418.1,0.4,32.0
0.12546,418.2,0.3,32.0
5.177,417.5,12.4,32.0
7.07085,413.5,17.1,32.0
7.31187,413.1,17.7,32.0
2.40236,414.2,5.8,32.0
4.0768,416.0,9.8,32.0
7.67195,414.7,18.5,32.0
9.111830000000001,412.3,22.1,32.0
10.354679999999998,410.9,25.2,32.0
7.077799999999999,411.5,17.2,32.0
5.30048,414.1,12.8,32.0
6.082859999999999,413.8,14.7,32.0
6.70032,413.6,16.2,31.0
6.488809999999999,413.3,15.7,31.0
6.40615,413.3,15.5,31.0
6.938400000000001,413.0,16.8,31.0
6.6096,413.1,16.0,31.0
5.62496,413.6,13.6,31.0
5.75182,413.8,13.9,31.0
2.98512,414.6,7.2,31.0
4.3212,415.5,10.4,31.0
5.18125,414.5,12.5,31.0
5.51285,414.5,13.3,31.0
5.70906,413.7,13.8,31.0
5.30048,414.1,12.8,31.0
2.19685,414.5,5.3,31.0
0.0,418.9,0.0,31.0
0.0,418.4,0.0,31.0
0.20895,417.9,0.5,31.0
0.12536999999999998,417.9,0.3,31.0
0.20895,417.9,0.5,31.0
0.04179,417.9,0.1,31.0
0.04179,417.9,0.1,32.0
0.12536999999999998,417.9,0.3,32.0
0.209,418.0,0.5,32.0
0.041800000000000004,418.0,0.1,32.0
0.209,418.0,0.5,32.0
1.503,417.5,3.6,32.0
1.8330400000000002,416.6,4.4,32.0
0.5839399999999999,417.1,1.4,32.0
0.0,418.2,0.0,32.0
0.5436599999999999,418.2,1.3,32.0
1.33824,418.2,3.2,32.0
3.8244399999999996,415.7,9.2,32.0
4.85316,414.8,11.7,32.0
3.81892,415.1,9.2,32.0
2.6176500000000003,415.5,6.3,32.0
2.78988,416.4,6.7,32.0
2.9134,416.2,7.0,32.0
3.0784000000000002,416.0,7.4,32.0
3.3272,415.9,8.0,32.0
2.912,416.0,7.0,32.0
3.28561,415.9,7.9,32.0
3.3687899999999997,415.9,8.1,32.0
3.6590400000000005,415.8,8.8,32.0
5.4714,414.5,13.2,32.0
6.90712,413.6,16.7,32.0
6.859120000000001,413.2,16.6,32.0
7.3927,413.0,17.9,32.0
6.938400000000001,413.0,16.8,32.0
6.6493,413.0,16.1,32.0
5.6208800000000005,413.3,13.6,32.0
1.58384,416.8,3.8,32.0
2.00112,416.9,4.8,32.0
2.0413400000000004,416.6,4.9,32.0
2.9134,416.2,7.0,32.0
3.49356,415.9,8.4,32.0
3.69617,415.3,8.9,32.0
3.3232,415.4,8.0,32.0
3.69795,415.5,8.9,32.0
4.607609999999999,415.1,11.1,32.0
5.43388,414.8,13.1,32.0
5.137320000000001,414.3,12.4,32.0
5.34318,414.2,12.9,32.0
4.2714099999999995,414.7,10.3,32.0
3.69884,415.6,8.9,32.0
3.4902,415.5,8.4,32.0
4.483080000000001,415.1,10.8,32.0
4.933740000000001,414.6,11.9,32.0
4.80588,414.3,11.6,32.0
5.09712,414.4,12.3,32.0
4.7241599999999995,414.4,11.4,32.0
3.5258000000000003,414.8,8.5,32.0
3.0754400000000004,415.6,7.4,32.0
3.3256,415.7,8.0,32.0
3.2001200000000005,415.6,7.7,32.0
3.19935,415.5,7.7,32.0
3.44782,415.4,8.3,32.0
1.29177,416.7,3.1,32.0
1.50084,416.9,3.6,32.0
2.7482399999999996,416.4,6.6,32.0
6.26348,414.8,15.1,32.0
8.004439999999999,412.6,19.4,32.0
6.312780000000001,412.6,15.3,32.0
4.719600000000001,414.0,11.4,32.0
4.642399999999999,414.5,11.2,32.0
5.4273299999999995,414.3,13.1,32.0
5.260339999999999,414.2,12.7,32.0
3.7322999999999995,414.7,9.0,32.0
2.9514699999999996,415.7,7.1,32.0
2.74428,415.8,6.6,32.0
1.70806,416.6,4.1,32.0
2.2069199999999998,416.4,5.3,32.0
2.20639,416.3,5.3,32.0
2.2891,416.2,5.5,32.0
2.12262,416.2,5.1,32.0
2.45558,416.2,5.9,32.0
2.33072,416.2,5.6,32.0
2.03987,416.3,4.9,32.0
1.45775,416.5,3.5,32.0
1.29239,416.9,3.1,32.0
1.4174599999999997,416.9,3.4,32.0
0.0,417.4,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.0,0.0,32.0
0.08358,417.9,0.2,32.0
5.70194,416.2,13.7,32.0
6.32043,413.1,15.3,32.0
5.08851,413.7,12.3,32.0
4.80704,414.4,11.6,32.0
4.72758,414.7,11.4,32.0
1.04125,416.5,2.5,32.0
1.6259099999999997,416.9,3.9,32.0
1.8751499999999999,416.7,4.5,32.0
2.1241499999999998,416.5,5.1,32.0
2.45558,416.2,5.9,32.0
2.53882,416.2,6.1,32.0
1.9154399999999998,416.4,4.6,32.0
0.29231999999999997,417.6,0.7,32.0
0.5846399999999999,417.6,1.4,32.0
0.9180600000000001,417.3,2.2,32.0
0.66768,417.3,1.6,32.0
0.0,418.1,0.0,32.0
0.04181,418.1,0.1,32.0
0.0,418.0,0.0,32.0
0.20895,417.9,0.5,32.0
0.08358,417.9,0.2,32.0
0.209,418.0,0.5,32.0
0.041800000000000004,418.0,0.1,32.0
0.16720000000000002,418.0,0.4,32.0
1.9646000000000001,418.0,4.7,32.0
2.03938,416.2,4.9,32.0
0.0,418.0,0.0,32.0
0.0,418.3,0.0,32.0
0.04181,418.1,0.1,32.0
0.209,418.0,0.5,32.0
0.12543,418.1,0.3,32.0
0.16720000000000002,418.0,0.4,32.0
0.16720000000000002,418.0,0.4,32.0
0.16720000000000002,418.0,0.4,32.0
0.209,418.0,0.5,32.0
0.16724,418.1,0.4,32.0
0.08362,418.1,0.2,32.0
0.209,418.0,0.5,32.0
0.29259999999999997,418.0,0.7,32.0
0.12543,418.1,0.3,32.0
0.16724,418.1,0.4,32.0
0.12543,418.1,0.3,32.0
0.12543,418.1,0.3,32.0
0.16724,418.1,0.4,32.0
0.08364,418.2,0.2,32.0
0.08362,418.1,0.2,32.0
1.3363200000000002,417.6,3.2,32.0
1.5443799999999999,417.4,3.7,32.0
1.7096999999999998,417.0,4.1,32.0
1.7101099999999998,417.1,4.1,32.0
1.5846,417.0,3.8,32.0
5.07398,415.9,12.2,32.0
5.0154499999999995,414.5,12.1,32.0
5.594399999999999,414.4,13.5,32.0
5.3846,414.2,13.0,32.0
5.0569,414.5,12.2,32.0
5.18125,414.5,12.5,32.0
5.22018,414.3,12.6,32.0
6.007350000000001,414.3,14.5,32.0
5.6304,414.0,13.6,32.0
6.04294,413.9,14.6,32.0
5.99865,413.7,14.5,32.0
6.413900000000001,413.8,15.5,32.0
5.95584,413.6,14.4,32.0
6.03856,413.6,14.6,32.0
5.8002,414.3,14.0,32.0
5.75738,414.2,13.9,32.0
1.6596,414.9,4.0,32.0
0.0,418.9,0.0,32.0
0.0,418.6,0.0,32.0
0.20905,418.1,0.5,32.0
0.25073999999999996,417.9,0.6,32.0
0.20895,417.9,0.5,32.0
0.12539999999999998,418.0,0.3,32.0
0.16720000000000002,418.0,0.4,32.0
0.12539999999999998,418.0,0.3,32.0
0.12539999999999998,418.0,0.3,32.0
0.20905,418.1,0.5,32.0
0.08360000000000001,418.0,0.2,32.0
0.16720000000000002,418.0,0.4,32.0
0.209,418.0,0.5,32.0
1.4616000000000002,417.6,3.5,32.0
4.11939,416.1,9.9,32.0
3.8226,415.5,9.2,32.0
3.24324,415.8,7.8,32.0
2.62143,416.1,6.3,32.0
2.74758,416.3,6.6,32.0
3.9510499999999995,415.9,9.5,32.0
5.3924,414.8,13.0,32.0
5.42995,414.5,13.1,32.0
5.46744,414.2,13.2,32.0
7.35674,413.3,17.8,32.0
9.12067,412.7,22.1,32.0
8.76708,411.6,21.3,32.0
8.355480000000002,411.6,20.3,32.0
8.39664,411.6,20.4,32.0
7.17054,412.1,17.4,32.0
7.95932,412.4,19.3,32.0
6.4778199999999995,412.6,15.7,32.0
5.0569,414.5,12.2,32.0
5.510190000000001,414.3,13.3,32.0
5.7546,414.0,13.9,32.0
5.671799999999999,414.0,13.7,32.0
5.9587200000000005,413.8,14.4,32.0
5.1336,414.0,12.4,32.0
3.6476,414.5,8.8,32.0
